,coordinates,date,hashtags,language,source,text,user
302,,2/9/2019 1:13,"[{'text': 'BestBabysittersEver', 'indices': [19, 39]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @MDub70Deuce: 👶 #BestBabysittersEver is an all new middle grade series that tells the story of 3 twelve year old best friends who start…,CharissaDufour
303,,2/9/2019 1:13,"[{'text': 'ad', 'indices': [27, 30]}]",en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Which is your favorite???? #ad
https://t.co/MOviMJ9tMl https://t.co/AgCZDzzenO",MomResource
304,,2/9/2019 1:13,"[{'text': 'ad', 'indices': [109, 112]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @AndreaCoventry: Watch photographer Meryl McMaster craft elaborate costumes for her upcoming photo series #ad https://t.co/MlHDjY7Tv6 ht…,caitscozycorner
305,,2/9/2019 1:13,"[{'text': 'win', 'indices': [105, 109]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @NisaLocally: Red, white or rosé? Give this post a RT and reply with your favourite for the chance to #win a bottle of British wine, cou…",Laurenj48859531
306,,2/9/2019 1:13,"[{'text': 'probiorahealth', 'indices': [122, 137]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @mandipie4u: I took the 30 day oral health ProBiora™Plus challenge and you won't believe these results!! Check it out! #probiorahealth #…,DonnaChaffins
307,,2/9/2019 1:13,"[{'text': 'ad', 'indices': [133, 136]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @THR: The director of Ocean's Eleven and Magic Mike reveals the game on top of the game. Watch High Flying Bird only on @Netflix. #ad ht…,MosesC
308,,2/9/2019 1:13,"[{'text': 'VanillaValentine', 'indices': [42, 59]}, {'text': 'ad', 'indices': [61, 64]}]",en,"<a href=""https://www.linqfuse.com"" rel=""nofollow"">LinqFuse</a>",RT @thesupermomlife: How do you gift your #VanillaValentine? #ad Do you put it in a box? Tie it up with string? Do you run out of time and…,SineaPies
309,,2/9/2019 1:13,[],en,"<a href=""https://www.linqfuse.com"" rel=""nofollow"">LinqFuse</a>","RT @GlamorableBlog: You really don't have to pay more than $6.47 for a decent oily skin toner (okay, plus tax haha) https://t.co/2j7oEADeCD…",CensieJ
310,,2/9/2019 1:12,"[{'text': 'GrassfedGoodness', 'indices': [74, 91]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @pyrodamsel: Shop Organic at @Walmart! Heck yes! Grab @Horizon_Organic #GrassfedGoodness at a Walmart near you today and taste the YUM!…,CharissaDufour
311,,2/9/2019 1:12,"[{'text': 'Xfinity', 'indices': [204, 212]}, {'text': 'ad', 'indices': [213, 216]}, {'text': 'AllStars4', 'indices': [217, 227]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The gag is real! 👀Thanks to my Xfinity on demand I was able to catch up on last weeks episode of @RuPaulsDragRace before tonight’s new episode! Since @manilaluzon is gone I’m here for @TrinityTheTuck now #Xfinity #ad #AllStars4 https://t.co/4RCzOyKw0A,RachelRyanRadio
312,,2/9/2019 1:12,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @stretchingabuck: Valentine’s Day is all about making the people you love feel extra special, and @mymmscom has you covered. Custom #MyM…",caitscozycorner
313,,2/9/2019 1:12,"[{'text': 'ValentinesDay', 'indices': [69, 83]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @SurfnSunshine: No shame if chocolate is your one, true love this #ValentinesDay. I’m cozying up with something that's super-sweet and e…",lawrencehk14
314,,2/9/2019 1:12,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @tianydavis: It's always better to be safe than sorry! Are your family &amp; home protected when it comes to carbon monoxide exposure? Check…,DonnaChaffins
315,,2/9/2019 1:12,"[{'text': 'ad', 'indices': [15, 18]}, {'text': 'ValentinesDay', 'indices': [56, 70]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @morewless: #ad Before you bring on the romance this #ValentinesDay, save, sparkle &amp; smile with @Crest 3D White Radiant Mint Toothpaste.…",caitscozycorner
316,,2/9/2019 1:12,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @MomNeedsABottle: Mornings are rough. I had to find a way to get my picky eater to eat before school. He LOVES the NEW Chocolate Toast C…,GlamorableBlog
317,,2/9/2019 1:12,"[{'text': 'business', 'indices': [75, 84]}, {'text': 'blog', 'indices': [88, 93]}, {'text': '1K1Day', 'indices': [114, 121]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AndreaTabler: 👉LAST CALL! Do you have an amazing TRIBE to support your #business or #blog⁉️ If not, CHECK OUT #1K1Day by @NapturalNicol…",CharissaDufour
318,,2/9/2019 1:12,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @KimJungGiUS: Shoes that make you fly 🦇 S/O to @adidasrunning for letting me be part of another release: the Bat Orchid colorway of #ULT…,Zombino2
319,,2/9/2019 1:12,"[{'text': 'ad', 'indices': [119, 122]}, {'text': 'LeftFieldFarms', 'indices': [123, 138]}, {'text': 'coffeecreamer', 'indices': [139, 153]}]",en,"<a href=""http://bimtastic.space/"" rel=""nofollow"">Bim's Scheduler</a>","RT @hglblog: Do you believe in love at first pour?  
&gt;&gt;&gt; https://t.co/MjNJAAdFoS &lt;&lt;&lt;
@LeftFieldFarms #ad #LeftFieldFarms #coffeecreamer  #r…",Eighto2shop
320,,2/9/2019 1:12,"[{'text': 'ad', 'indices': [13, 16]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @g_kohls: #ad My way to unwind is by reading books but @BeautifulEandT's idea sounds really good too.  Eating low-calorie ice cream, @ch…",caitscozycorner
321,,2/9/2019 1:12,"[{'text': 'CatchySong', 'indices': [27, 38]}, {'text': 'TheLEGOMovie2', 'indices': [112, 126]}]",en,"<a href=""https://www.linqfuse.com"" rel=""nofollow"">LinqFuse</a>","RT @SavvyMomNYC: Listen to #CatchySong and don’t miss The LEGO Movie 2: The Second Part in theaters February 8. #TheLEGOMovie2

It is stuck…",SineaPies
322,,2/9/2019 1:12,"[{'text': 'ad', 'indices': [114, 117]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @topnotchblog: Need an on the go snack or breakfast? @VoortmanCookies has Sugar Free biscuits that are delish! #ad https://t.co/llDgNEJm…,caitscozycorner
323,,2/9/2019 1:12,"[{'text': 'ad', 'indices': [122, 125]}, {'text': 'Sponsored', 'indices': [126, 136]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @gothixmodel: ⚠️GIVEAWAY ALERT! ⚠️@LogitechG was nice enough to send me some of these bad boys to share with you guys! #ad #Sponsored

T…",SuchAGlitch
324,,2/9/2019 1:11,"[{'text': 'ad', 'indices': [47, 50]}, {'text': 'nurserydecor', 'indices': [83, 96]}, {'text': 'babies', 'indices': [97, 104]}, {'text': 'homedecorideas', 'indices': [105, 120]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SineaPies: Safari baby nursery wall prints #ad &gt;&gt;https://t.co/CdoUPsf0Xj #nurserydecor #babies #homedecorideas https://t.co/ubCp7lbcgk,caitscozycorner
325,,2/9/2019 1:11,"[{'text': 'ad', 'indices': [21, 24]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @chelseaoliviaxo: #ad | The SECRET to cutting back on your caffeine intake (without feeling deprived)! ☕️ &gt;&gt; https://t.co/IwZveJ0iK2 htt…,caitscozycorner
326,,2/9/2019 1:11,"[{'text': 'ad', 'indices': [59, 62]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @VastGG: Check out this giveaway, courtesy of @CastrHQ. #ad

👋 Tag Your Friends
🔔 Turn Notifications On
💞 Retweet, Like &amp; Follow @CastrH…",RommanCort
327,,2/9/2019 1:11,"[{'text': 'AD', 'indices': [60, 63]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @CrystalMendez08: Have you tried this yet? - We love it! #AD https://t.co/YVWzMgZDv5 https://t.co/RWJAsqHVsM,lawrencehk14
328,,2/9/2019 1:11,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @amberstarr82: HPV is the leading cause of cervical cancer &amp; preventative care is so important! @Nurxapp provides affordable testing fro…,stillblondeaaty
329,,2/9/2019 1:11,"[{'text': 'ad', 'indices': [59, 62]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @VastGG: Check out this giveaway, courtesy of @PlayrGG. #ad

👋 Tag Your Friends
🔔 Turn Notifications On
💞 Retweet, Like &amp; Follow @PlayrG…",vitocoo98
330,,2/9/2019 1:11,"[{'text': 'ad', 'indices': [81, 84]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @sammyapproves: 💜🧡💛 a warm cup of tea, especially during cold and flu season! #ad
  These are great 👉👉 https://t.co/wPCCjJ4hCX  

#healt…",caitscozycorner
331,,2/9/2019 1:11,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @GreedyeatsBlog: @LeftFieldFarms dairy creamer. Not only your coffee, but your cake needs it too! pick one here https://t.co/zcK8V1aB2r…",stillblondeaaty
332,,2/9/2019 1:10,"[{'text': 'ad', 'indices': [19, 22]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SurfnSunshine: #ad We love this video where Krista Bowman Ruth shares 5 tips on how she took her financial confidence to the next level…,caitscozycorner
333,,2/9/2019 1:10,"[{'text': 'ad', 'indices': [20, 23]}, {'text': 'McCainPotatoesAtWM', 'indices': [92, 111]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @TamaraCamPhoto: #ad Who wouldn't love some Loaded Nacho Fries using -- McCain Potatoes! #McCainPotatoesAtWM You can make them vegetaria…,caitscozycorner
334,,2/9/2019 1:10,"[{'text': 'LitConCon', 'indices': [112, 122]}, {'text': 'ad', 'indices': [156, 159]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Emotionally and socially exhausted (plus early AM flight) so I’m gonna officially activate the @BethMooreSchool #LitConCon Ultimate Decompression Method ™️ #ad https://t.co/P0fi3ueIun,ShawnaCoppola
335,,2/9/2019 1:10,"[{'text': 'ad', 'indices': [59, 62]}]",en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @VastGG: Check out this giveaway, courtesy of @CastrHQ. #ad

👋 Tag Your Friends
🔔 Turn Notifications On
💞 Retweet, Like &amp; Follow @CastrH…",Darchev1
336,,2/9/2019 1:10,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @KimJungGiUS: Shoes that make you fly 🦇 S/O to @adidasrunning for letting me be part of another release: the Bat Orchid colorway of #ULT…,Jaehernandez12
337,,2/9/2019 1:10,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @TheTeawrex: Giving away a bunch of PC Beta codes and testing out more of the @ubisoft @TheDivisionGame 2 Endgame stuff they dropped tod…,grimreeper84
338,,2/9/2019 1:10,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @TeamJuJu: Rollin’ up to @pizzahut in style to announce a special carryout deal for the fans! 🔥 To thank all of you for an awesome seaso…,PittpanthersML
339,,2/9/2019 1:10,[],en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","RT @epctraveler: Parisian bistro vibes, James Beard Award-winning chef Alex Young's delicious French cuisine, seasonal craft cocktails, and…",AskChefDennis
340,,2/9/2019 1:09,"[{'text': 'AD', 'indices': [17, 20]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MomResource: #AD Think you’re finished as soon as your blog post is written? Think again! After your post is done, the REAL work begins…",caitscozycorner
341,,2/9/2019 1:09,"[{'text': 'ad', 'indices': [100, 103]}, {'text': 'FeedyourEthos', 'indices': [104, 118]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @themommyspice: Check out my new go-to chocolates for Valentines Day! https://t.co/F3PGLfEeh4  # #ad #FeedyourEthos @EthosChocolate http…,stillblondeaaty
342,,2/9/2019 1:09,"[{'text': 'ValentinesDay', 'indices': [21, 35]}, {'text': 'GoodBuysAlltheTime', 'indices': [104, 123]}, {'text': 'ad', 'indices': [134, 137]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @goodbuysalltime: #ValentinesDay  is 1 week from today Your Little Girl will look so Sweet in one of #GoodBuysAlltheTime's outfits #ad h…,caitscozycorner
343,,2/9/2019 1:09,"[{'text': 'irish', 'indices': [128, 134]}, {'text': 'gin', 'indices': [135, 139]}, {'text': 'ad', 'indices': [140, 143]}, {'text': 'CompetitionTime', 'indices': [144, 160]}]",en,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Love gin? Will you be in Dublin this April? Win tickets to the Gin Experience Dublin! 🍸😊🍹 https://t.co/86dSX5DFBc @ginexpdublin #irish #gin #ad #CompetitionTime,NiallODowd
344,,2/9/2019 1:08,"[{'text': 'ontheblog', 'indices': [105, 115]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @kimmkruse_: https://t.co/kXkDDNJaL8

Sharing Skincare Benefits and Uses of Witch Hazel with @bioreus #ontheblog 
Learn More: https://t.…",caitscozycorner
345,,2/9/2019 1:08,"[{'text': 'ad', 'indices': [119, 122]}, {'text': 'LeftFieldFarms', 'indices': [123, 138]}, {'text': 'coffeecreamer', 'indices': [139, 153]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @hglblog: Do you believe in love at first pour?  
&gt;&gt;&gt; https://t.co/MjNJAAdFoS &lt;&lt;&lt;
@LeftFieldFarms #ad #LeftFieldFarms #coffeecreamer  #r…",stillblondeaaty
346,,2/9/2019 1:08,"[{'text': 'Ad', 'indices': [0, 3]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#Ad 
Busy as ever so I’m super happy I have my @flattummyco meal replacement sidekicks! These are great for when I’m on the go —  and you guys know I always am 😉 because their packed with protein and nutrients! Check them out, they’re 20% off tonight! https://t.co/nEYSt0rVh1",Desana88
347,,2/9/2019 1:08,"[{'text': 'ad', 'indices': [21, 24]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TheMomUnleashed: #ad Last weekends’ championships game was C-R-A-Z-Y! While my Carolina team didn't get to the championship, I've been…",caitscozycorner
348,,2/9/2019 1:08,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @embellishmints_: BLACKHEADS -&gt; https://t.co/js8n5CfYSb 
Do you like blackheads? No. No one likes blackheads ... Click the link above fo…",caitscozycorner
349,,2/9/2019 1:08,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @VeraSweeney: I've already finished up my Valentine’s Day shopping and scored BIG this year. Check out this oversized plush puppy. The k…,caitscozycorner
350,,2/9/2019 1:08,"[{'text': 'Ad', 'indices': [19, 22]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @OnAirWithRyan: #Ad Last night I was invited to @Mastercard's Sensory Lab at Fred Segal. Had fun playing games + seeing their new ad wit…,Alma_G29
351,,2/9/2019 1:08,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @cjohnsNBA: If you’re a fan of Dane’s podcast, you should give it 5-stars on iTunes/Spotify/whatever. He works hard to provide thorough…",tschreier3
352,,2/9/2019 1:08,"[{'text': 'Ad', 'indices': [19, 22]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @OnAirWithRyan: #Ad Last night I was invited to @Mastercard's Sensory Lab at Fred Segal. Had fun playing games + seeing their new ad wit…,YanciVazq
353,,2/9/2019 1:08,"[{'text': 'ad', 'indices': [119, 122]}, {'text': 'LeftFieldFarms', 'indices': [123, 138]}, {'text': 'coffeecreamer', 'indices': [139, 153]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @hglblog: Do you believe in love at first pour?  
&gt;&gt;&gt; https://t.co/MjNJAAdFoS &lt;&lt;&lt;
@LeftFieldFarms #ad #LeftFieldFarms #coffeecreamer  #r…",caitscozycorner
354,,2/9/2019 1:08,"[{'text': 'ad', 'indices': [13, 16]}]",en,"<a href=""https://thedailylinq.com"" rel=""nofollow"">TheDailyLinq</a>","RT @g_kohls: #ad My way to unwind is by reading books but @BeautifulEandT's idea sounds really good too.  Eating low-calorie ice cream, @ch…",PinkNinjaBlogg
355,,2/9/2019 1:08,[],en,"<a href=""https://www.linqfuse.com"" rel=""nofollow"">LinqFuse</a>",RT @thehowtohome: What is your favorite chili recipe? Last week I tried a new recipe and it was delicious and so easy to make starting with…,CensieJ
356,,2/9/2019 1:07,"[{'text': 'ad', 'indices': [59, 62]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @VastGG: Check out this giveaway, courtesy of @NobleGG. #ad

👋 Tag Your Friends
🔔 Turn Notifications On
💞 Retweet, Like &amp; Follow @NobleG…",AaronMArcalas
357,,2/9/2019 1:07,"[{'text': 'ad', 'indices': [31, 34]}, {'text': 'blogginggals', 'indices': [61, 74]}, {'text': 'thegirlgang', 'indices': [75, 87]}]",en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Awesome opportunity for you!!  #ad  https://t.co/JjhKXltncM

#blogginggals #thegirlgang @femalebloggerrt @blogginggals https://t.co/EsiCBXMi9s",MomResource
358,,2/9/2019 1:07,"[{'text': 'ad', 'indices': [21, 24]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @therusticfoodie: #ad Click here &gt;&gt; https://t.co/V7tiIlPRUq to learn more about @BarillaUS Red Lentil Pasta! It's made with only 1 ingre…,caitscozycorner
359,,2/9/2019 1:07,"[{'text': 'ad', 'indices': [20, 23]}, {'text': 'ValentinesDay', 'indices': [105, 119]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ElvisDuranShow: #ad Enter our @IHSS Valentine’s Day $2500 Sweepstakes: https://t.co/UzwEW5R7FV! ❤️💎

#ValentinesDay is on the way... Ch…",cher_olson
360,,2/9/2019 1:07,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @TheTeawrex: Giving away a bunch of PC Beta codes and testing out more of the @ubisoft @TheDivisionGame 2 Endgame stuff they dropped tod…,blackbeard718
361,,2/9/2019 1:07,"[{'text': 'AD', 'indices': [53, 56]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @CrystalMendez08: When you’re ready for a change… #AD https://t.co/VHOqlShO5A https://t.co/bW72DjPt19,caitscozycorner
362,,2/9/2019 1:07,"[{'text': 'Golf', 'indices': [44, 49]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @WoodArtsUniv: Upto 65% off This stylish #Golf Desk Organizer is a great way to keep your desk organized. It features Digital Clock, Mem…",caitscozycorner
363,,2/7/2019 17:25,"[{'text': 'Promo', 'indices': [246, 252]}, {'text': 'BoomerangOnBET', 'indices': [253, 268]}]",en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",".@BET’s new series ‘Boomerang’ explores what relationships and dating look like for millennials. From Exec. Producers @LenaWaithe and @HalleBerry, it’s one of our most-anticipated shows of 2019.

More on the series here: https://t.co/ijjbpNNOpF. #Promo #BoomerangOnBET https://t.co/co2xN9d4we",Complex
364,,2/9/2019 1:10,"[{'text': 'Custom', 'indices': [206, 213]}, {'text': 'Promo', 'indices': [214, 220]}]",en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Custom Promo Instavid for @wale's Pole Dancer single release party at BLISS Nightclub hosted by @msperushow
Presented by Abdulproductions

Get YOURS today!

https://t.co/nXPG1jtd0Y
https://t.co/XRxqNmpqFd

#Custom #Promo... https://t.co/8XBYLs9XP8",mypromovoice
365,,2/9/2019 1:10,"[{'text': 'IguanaCALL', 'indices': [140, 151]}, {'text': 'Promo', 'indices': [223, 229]}, {'text': 'ValentinesDay', 'indices': [230, 244]}, {'text': 'Business', 'indices': [245, 254]}, {'text': 'Company', 'indices': [255, 263]}, {'text': 'PhoneService', 'indices': [264, 277]}]",en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Valentine's Day is love and friendship, it is a day to celebrate the fidelity of those who are always at our side even in difficult times.

#IguanaCALL always by your side.! thanks and wishes you a happy Valentine's Day.!

#Promo #ValentinesDay #Business #Company #PhoneService https://t.co/dInv8F4gJ1",IguanaCALL
366,,2/9/2019 1:04,"[{'text': 'regram', 'indices': [4, 11]}, {'text': 'BigBoss', 'indices': [15, 23]}, {'text': 'KTEK', 'indices': [139, 144]}, {'text': 'GrindFactoryATL', 'indices': [145, 161]}, {'text': 'digital', 'indices': [186, 194]}, {'text': 'marketing', 'indices': [195, 205]}, {'text': 'promo', 'indices': [206, 212]}, {'text': 'results', 'indices': [213, 221]}, {'text': 'numbers', 'indices': [222, 230]}, {'text': 'spotify', 'indices': [231, 239]}, {'text': 'tidal', 'indices': [240, 246]}, {'text': 'stream', 'indices': [247, 254]}, {'text': 'music', 'indices': [255, 261]}, {'text': 'studiotrappin', 'indices': [262, 276]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🚨🚨🚨 #regram da #BigBoss @KTEK29 || Unlimited digital marketing and promo... EFFECTIVE ON ALL PLATFORMS...no bots real fans real results...
#KTEK #GrindFactoryATL https://t.co/xDdyG1lRyC #digital #marketing #promo #results #numbers #spotify #tidal #stream #music #studiotrappin https://t.co/X2SC0T5kfD",grindfactoryatl
367,,2/9/2019 1:03,"[{'text': 'sikkimchronicle', 'indices': [0, 16]}, {'text': 'promo', 'indices': [17, 23]}]",en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","#sikkimchronicle #promo

RELEASING SOON : In Conversation of Hamro Sikkim Party West District President, Indra Hang Subba. 

Watch this space for full Interview. 
For more stories visit https://t.co/MfChBWWlDZ https://t.co/f0rJY9WsbS",SikkimChronicle
368,,2/9/2019 0:52,"[{'text': 'FREE', 'indices': [22, 27]}, {'text': 'Uber', 'indices': [46, 51]}, {'text': 'Lyft', 'indices': [57, 62]}, {'text': 'PROMO', 'indices': [71, 77]}, {'text': 'CODES', 'indices': [78, 84]}, {'text': 'UberEATS', 'indices': [93, 102]}, {'text': 'driver', 'indices': [170, 177]}, {'text': 'referral', 'indices': [211, 220]}, {'text': 'code', 'indices': [221, 226]}]",en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","If you want to take a #FREE ride or food with #Uber 🚘 or #Lyft🎈
I HAVE #PROMO #CODES FOR YOU
#UberEATS🍽: UE-SARAHJ3 or EATS-SARAHJ3
Lyft🎈: SARAHJ3
Uber🚘: SARAHJ3
To be a #driver &amp; get your sign on bonus use #referral #code💰: SARAHJ3
DM if you have questions https://t.co/1TdCfNhIxg",iphonegalaxymd
369,,2/9/2019 0:51,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Nacre_Token: Nacre Token 1,000,000,000 Airdrop for first 1000 people, 1,000,000 NCT EACH

Name: NACRE TOKEN
Supply: 7,000,000,000
Symbo…",TheMtOnBass
370,,2/9/2019 0:50,"[{'text': 'Artists', 'indices': [0, 8]}, {'text': 'Promo', 'indices': [60, 66]}]",en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","#Artists 

If you need 

Interviews 
Mixtape 
Single 
Video #Promo

YEARLY PROMOTION

DM US 
https://t.co/LnpdHdgTPB",BenjaminEnfield
371,,2/9/2019 0:47,"[{'text': 'np', 'indices': [87, 90]}, {'text': 'promo', 'indices': [91, 97]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @markwinder8: Linkin Park - Talking To Myself  @AimToHead   https://t.co/tU2ZgC3RUA #np #promo @anitaweyermann @angelalovesbvb4 @relycat…,greg_dabbs
372,,2/9/2019 0:43,"[{'text': 'promo', 'indices': [50, 56]}, {'text': 'advertising', 'indices': [57, 69]}, {'text': 'wordpress', 'indices': [70, 80]}, {'text': 'fashion', 'indices': [81, 89]}, {'text': 'music', 'indices': [90, 96]}, {'text': 'news', 'indices': [97, 102]}, {'text': 'media', 'indices': [103, 109]}, {'text': 'affiliatemarketing', 'indices': [110, 129]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @promostking: Come share your dream with me...
#promo #advertising #wordpress #fashion #music #news #media #affiliatemarketing #marketin…",AuthorPearlTate
373,,2/9/2019 0:40,"[{'text': 'promo', 'indices': [85, 91]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @PokerNews: Play in Freerolls Every Two Hours at Natural8 https://t.co/saNR9Pdv14 #promo,es_molano
374,,2/9/2019 0:39,"[{'text': 'RADIOAD', 'indices': [0, 8]}, {'text': 'SPOTLIGHT', 'indices': [42, 52]}, {'text': 'promo', 'indices': [107, 113]}, {'text': 'airplay', 'indices': [114, 122]}, {'text': 'radio', 'indices': [123, 129]}, {'text': 'listen', 'indices': [130, 137]}, {'text': 'rnb', 'indices': [138, 142]}]",en,"<a href=""http://www.rnbvibes.com/"" rel=""nofollow"">RnBVibesRadio</a>",#RADIOAD | Your Music On Air With Special #SPOTLIGHT TAGS |  Visit https://t.co/N4jgCbBXqn For More Info | #promo #airplay #radio #listen #rnb https://t.co/HFRwcYl5Z1,rnbvibesradio
375,,2/9/2019 0:39,"[{'text': 'promo', 'indices': [70, 76]}]",en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Play in Freerolls Every Two Hours at Natural8 https://t.co/saNR9Pdv14 #promo,PokerNews
