Unnamed: 0,coordinates,date,hashtags,language,source,text,user,Category
105,,2/15/2019 17:10,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pilates is a whole different ball park😫,raphieeeee,fitness
106,"{'type': 'Point', 'coordinates': [-2.87582597, 53.46393724]}",2/15/2019 17:05,"[{'text': 'Pilates', 'indices': [73, 81]}, {'text': 'hotconditioning', 'indices': [82, 98]}, {'text': 'hotspin', 'indices': [99, 107]}]",en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",suitesstudio @suitesspa Really looking forward to being part of the team #Pilates #hotconditioning #hotspin… https://t.co/uiYSHTZxPd,cigamltd2,fitness
107,,2/15/2019 17:05,"[{'text': 'Pilates', 'indices': [57, 65]}, {'text': 'fitness', 'indices': [66, 74]}, {'text': 'Seminole', 'indices': [83, 92]}]",en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Pinellas County's only Power Pilates certified Classical #Pilates #fitness studio. #Seminole, Madeira Beach, Reding… https://t.co/q3p1zxnwW1",pilates_pro,fitness
108,,2/15/2019 17:05,[],en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Our favorite answer to this common question from Fitness has always been: ""Why not both?"" Many of our pilates clien… https://t.co/Kh72I60RiS",QuestCntr,fitness
109,,2/15/2019 17:03,[],en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Cheap Resistance Bands Exercise Fitness Yoga or Pilates Workout Gym Sports Golf Training Aids Right Hand (Red (Resi… https://t.co/7VrIhSfuH1,storagebenchusa,fitness
110,,2/15/2019 17:02,"[{'text': 'TGIF', 'indices': [0, 5]}, {'text': 'FeaturedFriday', 'indices': [33, 48]}]",en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#TGIF and we’re celebrating with #FeaturedFriday! Dianne teaches reformer Pilates, Tone + Tighten, and keeps bodies… https://t.co/QveWyzHcMa",PilatesTempe,fitness
111,,2/15/2019 17:02,"[{'text': 'AATBPilates', 'indices': [104, 116]}, {'text': 'TheHeights', 'indices': [117, 128]}]",en,"<a href=""http://www.singleplatform.com/"" rel=""nofollow"">Single Platform</a>",Don’t let Hump Day get you down. Come enjoy one of our Pilates classes and finish this week off strong! #AATBPilates #TheHeights,AatbPilates,fitness
112,,2/15/2019 17:02,[],en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",How Pilates Changed My Body — and My Life https://t.co/Dc2uVqlv7i (via @LIVESTRONG_COM) https://t.co/wYOovyAJIj,freshnfit,fitness
113,,2/15/2019 17:02,"[{'text': 'Pilates', 'indices': [0, 8]}]",en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","#Pilates is a functional form of exercise that integrates breathing principles, spine alignment, postural strength,… https://t.co/VskyoOI7cQ",CPAWHD,fitness
114,,2/15/2019 17:01,"[{'text': 'Pilates', 'indices': [24, 32]}]",en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",My cousin tried lots of #Pilates classes after having her baby &amp; found the subscription based videos from… https://t.co/9OgnDbdSWE,rocknrollerbaby,fitness
115,,2/15/2019 17:01,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @UKWomensHealth: 8 of the Best Pilates YouTube Workouts to Do at Home https://t.co/itpPFpBNr7,vitality_and,fitness
116,,2/15/2019 17:01,[],en,"<a href=""http://www.perkville.com"" rel=""nofollow"">Perkville</a>","Thanks, Judy, for a great Pilates class... @clubsportsr",pepperpants1,fitness
117,,2/15/2019 17:01,"[{'text': 'fitfierceandfluid', 'indices': [72, 90]}]",en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Pilates is the perfect way to strengthen your body from head to toe.
My #fitfierceandfluid program is designed to h… https://t.co/lpas1ce0u0",simplicityjenn,fitness
118,,2/15/2019 17:00,[],en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","We've had both clients and instructors who have sworn by their Pilates practice before, during, and after pregnancy… https://t.co/MEgFAee0ih",studiobe_ffx,fitness
119,,2/15/2019 17:00,[],en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Pilates trainer Ann Geraci walks us through the Series of 5 - an essential Pilates routine that activates the core… https://t.co/5xIX6a8NrH,SanctuaryBody,fitness
120,,2/15/2019 17:00,"[{'text': 'FridayFunny', 'indices': [0, 12]}]",en,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#FridayFunny – When your instructor creates a new version of the burpee using the Halo® Trainer Plus. Tag your Inst… https://t.co/noHq9v8dPX,STOTT_PILATES,fitness
121,,2/15/2019 16:58,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@_Masterseye enjoy the pilates, lifting, and gin!",DDStoup,fitness
122,,2/15/2019 16:57,[],en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Pilates Is Uniquely Effective Workout for Mature Men https://t.co/epy44C0Z90,cmashe,fitness
123,,2/15/2019 16:55,[],en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",It maybe the beginning of the weekend but it's never too early to start thinking about next week's fitness goals. H… https://t.co/sz09yxO7i3,powervibestudio,fitness
124,,2/15/2019 16:55,[],en,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",Winsor Pilates Accelerated Body Sculpting https://t.co/GqZBn0Icoj https://t.co/AjpBSY4kBt,shopping4all101,fitness
125,,2/15/2019 16:54,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","It is 5 o'clock on a Friday. I am about to do pilates followed by weights followed by gin.

That is all 💜",_Masterseye,fitness
126,,2/15/2019 17:11,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@bencapper @pearsoninsight Nike Running app is worth a look. Also if you fancy a Garmin watch, just got the other h… https://t.co/T0tiUhulVY",rebecca7roberts,fitness
127,,2/15/2019 16:33,[],en,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",I don't know how often I'll be posting Tough Mudder training updates but here's the first one. What do you guys wan… https://t.co/u9lOgAoaGS,jkimexploring,fitness
128,,2/15/2019 16:03,[],en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Already registered for the Spartan trifecta, Tough Mudder and Rugged Maniac X for 2019 and more to come!… https://t.co/7BsQ2rJuDP",DanielAdamF,fitness
129,,2/15/2019 15:02,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @HJAPITeam: Members of our team will be taking part in the Tough Mudder on 12 April 2019 in London; a 5 kilometers course packed full of…,JeanKaseki,fitness
130,,2/15/2019 15:00,"[{'text': 'ToughMudder', 'indices': [80, 92]}]",en,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Did you ever complete a challenging Tough Mudder race? 🏃🏼‍♀️🎽

Our personalized #ToughMudder ornament can commemora… https://t.co/bACd5rBbBw",MyOrnamentShop,fitness
131,,2/15/2019 14:03,"[{'text': 'friday', 'indices': [94, 101]}, {'text': 'fridayfitness', 'indices': [102, 116]}, {'text': 'fitness', 'indices': [117, 125]}, {'text': 'fit', 'indices': [126, 130]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TheHamptonsGym: ✅TOUGH MUDDER 2019

Join the LAPT London team and take on the challenge.

#friday #fridayfitness #fitness #fit #instafi…",emmajg,fitness
132,,2/15/2019 12:37,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@bdeck_13 Great job!!!! You will definitely be ready for Tough Mudder!!!!💪,HollyLB40,fitness
133,,2/15/2019 11:00,"[{'text': 'ToughMudder', 'indices': [47, 59]}]",en,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>",These are really EPIC. https://t.co/LV6nIkDq5X #ToughMudder https://t.co/FdWd6Gqk9b,ToughMudder,fitness
134,,2/15/2019 10:03,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I’m tryna do the tough mudder atleast once. if you tryna be a group hmu lmao,tscheaa,fitness
135,,2/15/2019 10:00,[],en,"<a href=""https://ultimate.bleupage.online"" rel=""nofollow"">Bleupage Ultimate</a>",Fit in my 40s: ‘Tough Mudder is all very army-like’ | Zoe Williams There are obstacles that you couldn’t even conte… https://t.co/PEMCaRAB4F,pkonline1,fitness
136,,2/15/2019 9:13,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Have to do the Tough Mudder course this year,abi_kasim,fitness
137,,2/15/2019 7:46,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Have you heard of tough mudder ?? 
Were every one (friends and strangers) help you to reach your goal💪🤗. Well this… https://t.co/AgErjFiAZj",nikkiq9,fitness
138,,2/14/2019 23:30,[],en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",This program consists of 21 unique 30-minute workouts that Openfit subscribers can stream at home on iOS and Androi… https://t.co/thTGI6uRXk,SportTechie,fitness
139,,2/15/2019 16:48,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AUS should just sponsor Spartan Race at this point,JustOmar77,fitness
140,,2/15/2019 15:39,"[{'text': 'spartan', 'indices': [73, 81]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BoostO2: When 5am means you are in-the-gym and training for the next #spartan race👊🏼
Paul has a #1 ranking to defend!
@SpartanRace http…",THE__NICEONE,fitness
141,,2/15/2019 15:32,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CamiHRosso: Yes, You Can Die. Find a Workaround: How to Successfully Complete a Spartan Race | Thrive Global

How to apply #neuroscienc…",ckbergland,fitness
142,,2/15/2019 15:28,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SysPrew2: I will run through your media like the fucking Spartan Race.,northernlivng24,fitness
143,,2/15/2019 14:55,[],en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","""Vigorous exercise, like, say, the Atlas Carry in a Spartan Race, appears to be a natural Viagra."" NO. NO I DO NOT… https://t.co/Lzulh29qko",sarahcoldheart,fitness
144,,2/15/2019 13:36,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Spartan race 2019 https://t.co/GimeIy9fUF,mh_7077,fitness
145,,2/15/2019 12:44,"[{'text': 'spartanstrong', 'indices': [8, 22]}]",en,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Are you #spartanstrong? Find a Spartan race near you and test your grit! 20% off all 2019 events with code ATHLINKS… https://t.co/ZVKKzt5PHn,athlinks,fitness
146,,2/15/2019 11:01,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Spartan race was outstanding,mh_7077,fitness
147,"{'type': 'Point', 'coordinates': [121.02799237, 14.6456816]}",2/15/2019 10:58,"[{'text': 'roadtospartan', 'indices': [76, 90]}]",en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Really wanna do the Spartan Race this year so today is cardio and balance!! #roadtospartan haven’t done functional… https://t.co/TtbmZpmamM,_OffDutyNinja,fitness
148,,2/15/2019 8:57,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",297 days to my first ever Spartan race. @_Brian_Johnson My new morning ritual includes celebrating - swim coach sty… https://t.co/aRHZedfwWC,AmandaCookson,fitness
149,,2/15/2019 2:11,"[{'text': 'Spartan', 'indices': [6, 14]}]",en,"<a href=""https://www.theurbanchallenger.com"" rel=""nofollow"">Old The Urban Challenger Posts</a>",First #Spartan Race? Here are 10 Top Tips https://t.co/pOHu14Bo2I,urbn_challenger,fitness
150,,2/15/2019 1:18,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I can’t wait to go to my first spartan race,armando_1b9,fitness
151,,2/15/2019 17:12,"[{'text': 'PortlandMarathon', 'indices': [55, 72]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Do you have any questions about the status of the 2019 #PortlandMarathon?

Stop by PRC Grand next Wednesday, Feb 20… https://t.co/OPVExrdSzN",PortlandRunning,fitness
152,,2/15/2019 17:12,[],en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @Imperialgrrl: Sewing up a Princess Leia race costume for the @runDisney half marathon next weekend!! May the Force be with me ;P

https…",daisy20071,fitness
153,,2/15/2019 17:12,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @JakeQuickenden: I’m doing London half marathon for @CR_UK very important to my heart and it effects so many people!! Please sponsor me…,BevCharbonneau,fitness
154,,2/15/2019 17:12,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Exactly 40 hours to go until I start the Marriott’s Way Marathon. If anyone needs me, I’m busy eating carbs and dri… https://t.co/CP1BuaxfhH",TomBool,fitness
155,,2/15/2019 17:10,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@jonhillcock @BBC6Music I’m listening on headphones whilst Marathon training. Please play Empire by Hot Seat.,Kierd2,fitness
156,,2/15/2019 17:10,"[{'text': 'PrincessHalf', 'indices': [24, 37]}]",en,"<a href=""https://fanharvest.com"" rel=""nofollow"">Groww</a>","RT @MagicofRunning: Hey #PrincessHalf runners! Looks like they updated your 5k, 10k, and Half courses the same way as they did for the #WDW…",heatherslg,fitness
157,,2/15/2019 17:09,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JakeQuickenden: I’m doing London half marathon for @CR_UK very important to my heart and it effects so many people!! Please sponsor me…,UJ_forlife,fitness
158,,2/15/2019 17:09,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @NeilDrysdale: Hi folks, my mate Sandy is running the London Marathon to raise funds to help people who have suffered strokes. Can you p…",fitalass,fitness
159,,2/15/2019 1:21,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Workout of the Day
190215
3 rounds for time of:

15 body-weight bench presses
20 single-arm rows, left arm
20 singl… https://t.co/KSqbv2bFGy",CrossFit,fitness
160,,2/15/2019 15:15,"[{'text': 'frontsquatsandskiing', 'indices': [83, 104]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",“When one of your favorite members is the only one to show up for class.” 👏🏻👏🏻🙌🏻🙌🏻 #frontsquatsandskiing… https://t.co/JcKcHTex0Z,CrossFit,fitness
161,,2/15/2019 17:13,"[{'text': 'CrossFitPenYBont', 'indices': [82, 99]}, {'text': 'CrossFit', 'indices': [102, 111]}, {'text': 'CFPYB', 'indices': [112, 118]}, {'text': 'TeamPYB', 'indices': [119, 127]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Crossfitpenbont: Jumping into the weekend... finishing off a week in style at #CrossFitPenYBont 

#CrossFit #CFPYB #TeamPYB #CrossFitPe…",mr_chris_tattoo,fitness
162,,2/15/2019 17:11,[],en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",This CrossFit beauty brought her own kettlebell to her bridal boudoir session and totally rocked it! Show your man—… https://t.co/k2SCsB7pMq,SerendipityCand,fitness
163,,2/15/2019 17:10,[],en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",CrossFit Injuries: Should You Worry About The Risk? - Medical Daily https://t.co/u4WYtxIrE7 https://t.co/AEqNVtsHm6,KataApparel,fitness
164,,2/15/2019 17:10,[],en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",What Exactly Is CrossFit—and Is It Actually Good for You? - https://t.co/RgbXOib9gr https://t.co/FAEvfVmCk5 https://t.co/IsPnP5n868,KataApparel,fitness
165,,2/15/2019 17:10,[],en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Jillian Michaels urges people to avoid CrossFit, calling certain exercises 'cheating' - INSIDER… https://t.co/u4znNZdRYN",KataApparel,fitness
166,,2/15/2019 17:10,[],en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Jillian Michaels, who slammed the keto diet, bashes CrossFit: 'It stops being effective' - USA TODAY… https://t.co/1ml2GuFosB",KataApparel,fitness
167,,2/15/2019 17:10,[],en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Bitterroot CrossFit opens new location in Hamilton - Ravalli Republic https://t.co/OR2gVK4sca https://t.co/6NOwxB6HEq,KataApparel,fitness
168,,2/15/2019 17:10,[],en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","CrossFit Reveals New Program For Licensing Competitions, Why It Matters - BarBend https://t.co/gtsKMV2euG https://t.co/sZvH62x57A",KataApparel,fitness
169,,2/15/2019 17:08,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ellenheamy Not wanna train or do @CrossFit 🙄,GavinHeamyMMA,fitness
170,,2/15/2019 17:07,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Get Your Cardio Done In Just 10 Mins (Or Less!)
A Quick &amp; Easy HIIT Workout
Full article here:… https://t.co/SsfhFxdewi",LAMuscle,fitness
171,,2/15/2019 17:07,"[{'text': 'CompTrain', 'indices': [105, 115]}]",en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","https://t.co/xxKa3YJDuj  -  CompTrain athlete and firefighter cayla.harper hitting a 260# power clean.
-
#CompTrain… https://t.co/THGmfs7XPC",solimedsd,fitness
172,,2/15/2019 17:06,[],en,"<a href=""http://www.mailchimp.com"" rel=""nofollow"">MailChimp</a>",The CrossFit Open is Coming... - https://t.co/WipinfvRXS,wagsandweights,fitness
173,,2/15/2019 17:06,"[{'text': 'workout', 'indices': [123, 131]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @sergbibik: Eat well, drink in moderation, and sleep sound, in these three good health abound. 💪https://t.co/XaLbxNIZXi #workout #traini…",SergioBibik,fitness
174,,2/15/2019 17:06,"[{'text': 'workout', 'indices': [91, 99]}, {'text': 'training', 'indices': [100, 109]}, {'text': 'train', 'indices': [110, 116]}, {'text': 'running', 'indices': [117, 125]}, {'text': 'abs', 'indices': [126, 130]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @sergbibik: Only I can change my life. No one can do it for me. https://t.co/XaLbxNIZXi #workout #training #train #running #abs #красноз…,SergioBibik,fitness
175,,2/15/2019 17:05,"[{'text': 'fitness', 'indices': [93, 101]}, {'text': 'Motivation', 'indices': [102, 113]}, {'text': 'gym', 'indices': [114, 118]}, {'text': 'fit', 'indices': [119, 123]}, {'text': 'running', 'indices': [124, 132]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @sergbbk2: Do not know where to start, start the day with a jog!🏃🏆https://t.co/TdpzjM9pm6 #fitness #Motivation #gym #fit #running #getfi…",SergioBibik,fitness
176,,2/15/2019 17:05,"[{'text': 'gym', 'indices': [78, 82]}, {'text': 'fit', 'indices': [83, 87]}, {'text': 'getfit', 'indices': [88, 95]}, {'text': 'crossfit', 'indices': [96, 105]}, {'text': 'workout', 'indices': [106, 114]}, {'text': 'fitspo', 'indices': [115, 122]}, {'text': 'fitfam', 'indices': [123, 130]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @sergbibik: Fitness - the only way to lose weight. https://t.co/XaLbxNIZXi #gym #fit #getfit #crossfit #workout #fitspo #fitfam #Красноз…,SergioBibik,fitness
177,,2/15/2019 17:03,"[{'text': 'friday', 'indices': [65, 72]}, {'text': 'fridaymood', 'indices': [73, 84]}, {'text': 'fridaynight', 'indices': [85, 97]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I Thought Running Was A Workout...
Then I Tried CrossFit!! 😓😴😂 

#friday #fridaymood #fridaynight 🔥

Check The Sale… https://t.co/So4azwRFQJ",getlabelled,fitness
178,"{'type': 'Point', 'coordinates': [-95.99804163, 35.95945876]}",2/15/2019 17:03,"[{'text': 'crossfit', 'indices': [50, 59]}, {'text': 'comptrain', 'indices': [60, 70]}]",en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Worked up to an easy 405lb back squat yesterday!! #crossfit #comptrain @crossfit https://t.co/O8Jh119opu @ Crossfit… https://t.co/xlEewqzLb1,TheTorreyHarper,fitness
179,,2/15/2019 17:02,[],en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Happy Friday! Visiting the Burlington area and need a box to drop into? We're got you covered! $20 to drop-in, morn… https://t.co/UhCEcaQxRH",CF_Exclamation,fitness
180,,2/15/2019 16:19,[],en,"<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>",@JonnieJensen Hi there! We're here to help. StairMaster isn't on the list of available exercise shortcut for Fitbit… https://t.co/HcT4fd6Utt,FitbitSupport,fitness
181,,2/15/2019 15:47,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I missed a step on the stair climber and fell off 

currently looking for gyms to switch to!! any ideas lmk",senatorsarver,fitness
182,,2/15/2019 14:29,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Today I have been mostly playing with a Tracked Stair Climber https://t.co/avrx3ibHk8,RKN07,fitness
183,,2/15/2019 11:17,"[{'text': 'Gym', 'indices': [18, 22]}, {'text': 'Stepper', 'indices': [27, 35]}, {'text': 'Climber', 'indices': [42, 50]}, {'text': 'Exercise', 'indices': [51, 60]}, {'text': 'Machine', 'indices': [61, 69]}, {'text': 'Aerobic', 'indices': [70, 78]}, {'text': 'Fitness', 'indices': [79, 87]}, {'text': 'Step', 'indices': [88, 93]}, {'text': 'Workout', 'indices': [94, 102]}]",en,"<a href=""https://topcreativelife.com"" rel=""nofollow"">myCBot</a>",RT @bloggingcash: #Gym Air #Stepper Stair #Climber #Exercise #Machine #Aerobic #Fitness #Step #Workout Tool - https://t.co/FEqPtFiJhj  #Air…,ChrisWill1337,fitness
184,,2/15/2019 11:16,"[{'text': 'Gym', 'indices': [0, 4]}, {'text': 'Stepper', 'indices': [9, 17]}, {'text': 'Climber', 'indices': [24, 32]}, {'text': 'Exercise', 'indices': [33, 42]}, {'text': 'Machine', 'indices': [43, 51]}, {'text': 'Aerobic', 'indices': [52, 60]}, {'text': 'Fitness', 'indices': [61, 69]}, {'text': 'Step', 'indices': [70, 75]}, {'text': 'Workout', 'indices': [76, 84]}]",en,"<a href=""https://www.domainblackbox.com/"" rel=""nofollow"">BCO TM2</a>",#Gym Air #Stepper Stair #Climber #Exercise #Machine #Aerobic #Fitness #Step #Workout Tool - https://t.co/FEqPtFiJhj… https://t.co/DaYcYuD310,bloggingcash,fitness
185,,2/15/2019 4:02,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@V_Vintagex @itsladdyy_dee Im tellin yall.... the stair climber is not for the week. I literally feel like im fighting to continue 😭,SooWandaful,fitness
186,,2/15/2019 2:30,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I’m happy to be on the stair climber right now.,JamarKareem,fitness
187,,2/15/2019 2:03,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@alexdapasta Holy shit tho 1200 for 20mins On a stair climber???,PuertoRicanJosh,fitness
188,,2/15/2019 1:10,"[{'text': 'goalachieved', 'indices': [84, 97]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","How awesome was my day? Level 15 for a solid minute on the stair climber awesome 💪

#goalachieved",Sleigh_J,fitness
189,,2/15/2019 0:32,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Can’t wait to go to the gym and see my boyfriend. His name is Stair Climber and he makes me lose my breath every ti… https://t.co/DTI2hgJYRa,__itsbay,fitness
190,,2/14/2019 22:20,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",15minutes + stair climber + @woolimusic = total shitt day reset 💪🏼🤗,LucySurreal,fitness
191,,2/14/2019 21:08,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2 hours cardio. First hour on te bike. Second hour on the stair climber. Happy with how I feel. Happy with how I look 😊,Spidermouth,fitness
192,,2/14/2019 17:48,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Am 100% convinced the stair climber was invented by someone who works at Guantanamo Bay.,kyleOXEM91,fitness
193,,2/14/2019 16:35,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Good way to get cardio in that’s not a boring long treadmill run or stair climber. Adds a little excitement and variety.,FlatbushPapi,fitness
194,,2/14/2019 14:31,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Stair climber or treadmill today ?,Doug_Lifeee,fitness
195,,2/14/2019 12:52,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bent Over Rows
@FirefighterFFit
I know, that’s Sunday’💯, but there is no rowing machine at the office gym and there… https://t.co/HYrM6pQHGh",mykevandyke,fitness
196,,2/13/2019 21:56,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Whittybittty Planet fitness is cheap AF!!! I loved it there. I didn’t either the first like 20 lbs I lost just by… https://t.co/DizP9LhVRO,kaybcee13,fitness
197,,2/13/2019 19:17,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Today’s stair climber https://t.co/OXwgPuz1MB,Kootenayrocks,fitness
198,,2/13/2019 13:41,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Stair Climber Is Brutal 😰🤕,Ellisgrant4,fitness
199,,2/13/2019 11:07,[],en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Jogged 2.7, burpees, lunges, box jumps, stair climber, pull-ups, pushups and dips. I’m ready for the day!… https://t.co/UWRPlPiXTl",ReeseClarett13,fitness
200,,2/13/2019 8:22,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ran a mile on the treadmill at an 6 speed pace.... didn’t die.. did 5 min on speed 10 on the stair climber thing...… https://t.co/OjOuv4gAoi,aubee1520,fitness
201,,2/13/2019 19:45,[],en,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",What Type of Weight Lifting Program Is Best for You? https://t.co/zQeMn5hcLY,FitnessMagazine,fitness
202,,2/15/2019 17:12,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SELFmagazine: 6 essential weight lifting moves for beginners: https://t.co/yKauZC83VI,briegrey,fitness
